sample_id,Site,RM,Date,Replicate,Rep_unique,Season,Year,Species,Status,Fig_color_Jacinto,Fig_color_top4,Rel_abund,Rank
PC_084,I505,21.8,,C,C,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.00763491,7
PC_084,I505,21.8,,C,C,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.13008778,4
PC_084,I505,21.8,,C,C,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.01030107,6
PC_084,I505,21.8,,C,C,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00756566,8
PC_084,I505,21.8,,C,C,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_084,I505,21.8,,C,C,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.03495798,4
PC_085,WIBR,22.7,,A,A,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.07408545,3
PC_085,WIBR,22.7,,A,A,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.76955825,1
PC_085,WIBR,22.7,,A,A,Fall,2021,Cottus asper,Native,Casper,Native,0.08949066,2
PC_085,WIBR,22.7,,A,A,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.01562466,5
PC_085,WIBR,22.7,,A,A,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.00408172,7
PC_085,WIBR,22.7,,A,A,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.01220128,6
PC_085,WIBR,22.7,,A,A,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_085,WIBR,22.7,,A,A,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.01824907,6
PC_086,WIBR,22.7,,B,B,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.02873517,4
PC_086,WIBR,22.7,,B,B,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00792554,7
PC_086,WIBR,22.7,,B,B,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.46671273,1
PC_086,WIBR,22.7,,B,B,Fall,2021,Cottus asper,Native,Casper,Native,0.08462039,3
PC_086,WIBR,22.7,,B,B,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.00188994,9
PC_086,WIBR,22.7,,B,B,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.36331491,2
PC_086,WIBR,22.7,,B,B,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.02062673,5
PC_086,WIBR,22.7,,B,B,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00792554,7
PC_086,WIBR,22.7,,B,B,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_086,WIBR,22.7,,B,B,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.01898234,4
PC_087,WIBR,22.7,,C,C,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.10274908,2
PC_087,WIBR,22.7,,C,C,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00325959,9
PC_087,WIBR,22.7,,C,C,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.74014333,1
PC_087,WIBR,22.7,,C,C,Fall,2021,Cottus asper,Native,Casper,Native,0.09277856,3
PC_087,WIBR,22.7,,C,C,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.00802914,8
PC_087,WIBR,22.7,,C,C,Fall,2021,Hysterocarpus traskii,Native,Native,Native,0.01315821,5
PC_087,WIBR,22.7,,C,C,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.01279870,6
PC_087,WIBR,22.7,,C,C,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00810105,7
PC_087,WIBR,22.7,,C,C,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_087,WIBR,22.7,,C,C,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.05880503,5
PC_090,APOP,11.9,,A,A,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.33113208,1
PC_090,APOP,11.9,,A,A,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.24009434,2
PC_090,APOP,11.9,,A,A,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.04019916,7
PC_090,APOP,11.9,,A,A,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.06517296,4
PC_090,APOP,11.9,,A,A,Fall,2021,Cottus asper,Native,Casper,Native,0.00634172,11
PC_090,APOP,11.9,,A,A,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.05002621,6
PC_090,APOP,11.9,,A,A,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.04017296,8
PC_090,APOP,11.9,,A,A,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.12940252,3
PC_090,APOP,11.9,,A,A,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.02093816,9
PC_090,APOP,11.9,,A,A,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.01771488,10
PC_090,APOP,11.9,,A,A,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_090,APOP,11.9,,A,A,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.06009955,6
PC_091,APOP,11.9,,B,B,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.39718605,1
PC_091,APOP,11.9,,B,B,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.10807634,3
PC_091,APOP,11.9,,B,B,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.02628437,8
PC_091,APOP,11.9,,B,B,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.07598773,4
PC_091,APOP,11.9,,B,B,Fall,2021,Cottus asper,Native,Casper,Native,0.01212277,10
PC_091,APOP,11.9,,B,B,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.19578275,2
PC_091,APOP,11.9,,B,B,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.01640248,9
PC_091,APOP,11.9,,B,B,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.06419558,5
PC_091,APOP,11.9,,B,B,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.04386239,7
PC_091,APOP,11.9,,B,B,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_091,APOP,11.9,,B,B,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.10704592,3
PC_092,APOP,11.9,,C,C,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.30942004,2
PC_092,APOP,11.9,,C,C,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.42782047,1
PC_092,APOP,11.9,,C,C,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.01049432,9
PC_092,APOP,11.9,,C,C,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,0.06432313,4
PC_092,APOP,11.9,,C,C,Fall,2021,Cottus asper,Native,Casper,Native,0.01464235,6
PC_092,APOP,11.9,,C,C,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.01366747,8
PC_092,APOP,11.9,,C,C,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.01427916,7
PC_092,APOP,11.9,,C,C,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.02949497,5
PC_092,APOP,11.9,,C,C,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.00881217,10
PC_092,APOP,11.9,,C,C,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_092,APOP,11.9,,C,C,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
